urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.1	γλῶτταν	glw=ttan	γλῶσσα	glw=ssa	urn:cite2:hmt:lsj.chicago_md:n22425	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.2	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.3	ἐπιορκήσασαν	e)piorkh/sasan	ἐπιορκέω	e)piorke/w	urn:cite2:hmt:lsj.chicago_md:n40401	v-sapafa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.4	ἰδίᾳ	i)di/a|	ἴδιος	i)/dios	urn:cite2:hmt:lsj.chicago_md:n49875	a-s---fd-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.5	τῆς	th=s	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.6	φρενός	freno/s	φρήν	frh/n	urn:cite2:hmt:lsj.chicago_md:n112307	n-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.1.text.token.1	σέ	se/	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----a-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.1.text.token.2	δέ	de/	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.1.text.token.3	ταῦτ’	tau=t'	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.1.text.token.4	ἀρέσκει	a)re/skei	ἀρέσκω	a)re/skw	urn:cite2:hmt:lsj.chicago_md:n14954	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.2.text.token.2	πλεῖν	plei=n	πολύς	polu/s	urn:cite2:hmt:lsj.chicago_md:n85306	d-------c
urn:cts:greekLit:tlg0019.tlg009.fu.sp:103.2.text.token.4	μαίνομαι	mai/nomai	μαίνομαι	mai/nomai	urn:cite2:hmt:lsj.chicago_md:n64562	v1spie---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.1	ἦ	h)=	ἦ	h)=	urn:cite2:hmt:lsj.chicago_md:n46571	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.10	δοκεῖ	dokei=	δοκέω	doke/w	urn:cite2:hmt:lsj.chicago_md:n27847	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.2	μήν	mh/n	μήν	mh/n	urn:cite2:hmt:lsj.chicago_md:n67461	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.3	κόβαλά	ko/bala/	κόβαλος	ko/balos	urn:cite2:hmt:lsj.chicago_md:n58259	n-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.4	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.5	ἐστίν	e)sti/n	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.7	ὡς	w(s	ὡς	w(s	urn:cite2:hmt:lsj.chicago_md:n116401	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.8	καὶ	kai\	καὶ	kai\	urn:cite2:hmt:lsj.chicago_md:n51951	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:104.1.text.token.9	σοί	soi/	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----d-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.1	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.2	τόν	to/n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.3	ἐμόν	e)mo/n	ἐμός	e)mo/s	urn:cite2:hmt:lsj.chicago_md:n34194	a-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.4	οἴκει	oi)/kei	οἰκέω	oi)ke/w	urn:cite2:hmt:lsj.chicago_md:n72273	v2spma---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.5	νοῦν	nou=n	νόος	no/os	urn:cite2:hmt:lsj.chicago_md:n71023	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.7	ἔχεις	e)/xeis	ἔχω	e)/xw	urn:cite2:hmt:lsj.chicago_md:n45996	v2spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.8	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:105.1.text.token.9	οἰκίαν	oi)ki/an	οἰκία	oi)ki/a	urn:cite2:hmt:lsj.chicago_md:n72287	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.1	καί	kai/	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.2	μήν	mh/n	μήν	mh/n	urn:cite2:hmt:lsj.chicago_md:n67461	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.3	ἀτεχνῶς	a)texnw=s	ἀτεχνῶς	a)texnw=s	urn:cite2:hmt:lsj.chicago_md:n17051	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.4	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.5	παμπόνηρα	pampo/nhra	παμπόνηρος	pampo/nhros	urn:cite2:hmt:lsj.chicago_md:n77122	a-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.5	παμπόνηρα	pampo/nhra	παμπόνηρος	pampo/nhros	urn:cite2:hmt:lsj.chicago_md:n77122	a-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:106.1.text.token.6	φαίνεται	fai/netai	φαίνω	fai/nw	urn:cite2:hmt:lsj.chicago_md:n110114	v3spie---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.1.text.token.1	δειπνεῖν	deipnei=n	δειπνέω	deipne/w	urn:cite2:hmt:lsj.chicago_md:n23744	v--pna---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.1.text.token.2	με	me	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.1.text.token.3	δίδασκε	di/daske	διδάσκω	dida/skw	urn:cite2:hmt:lsj.chicago_md:n26412	v2spma---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.2.text.token.1	περί	peri/	περί	peri/	urn:cite2:hmt:lsj.chicago_md:n81017	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.2.text.token.2	ἐμοῦ	e)mou=	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---mg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.2.text.token.3	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.2.text.token.4	οὐδείς	ou)dei/s	οὐδείς	ou)dei/s	urn:cite2:hmt:lsj.chicago_md:n75765	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.2.text.token.5	λόγος	lo/gos	λόγος	lo/gos	urn:cite2:hmt:lsj.chicago_md:n63772	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.1	ἀλλ’	a)ll'	ἀλλά	a)lla/	urn:cite2:hmt:lsj.chicago_md:n4357	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.2	ὧνπερ	w(=nper	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75512	p-p---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.3	ἕνεκα	e(/neka	ἕνεκα	e(/neka	urn:cite2:hmt:lsj.chicago_md:n35364	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.4	τήνδε	th/nde	ὅδε	o(/de	urn:cite2:hmt:lsj.chicago_md:n72010	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.5	τήν	th/n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.6	σκευήν	skeuh/n	σκευή	skeuh/	urn:cite2:hmt:lsj.chicago_md:n94729	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:108.1.text.token.7	ἔχων	e)/xwn	ἔχω	e)/xw	urn:cite2:hmt:lsj.chicago_md:n45996	v-sppamn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.1	ἦλθον	h)=lqon	ἔρχομαι	e)/rxomai	urn:cite2:hmt:lsj.chicago_md:n42827	v1saia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.2	κατά	kata/	κατά	kata/	urn:cite2:hmt:lsj.chicago_md:n53647	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.3	σήν	sh/n	σός	so/s	urn:cite2:hmt:lsj.chicago_md:n95610	a-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.4	μίμησιν	mi/mhsin	μίμησις	mi/mhsis	urn:cite2:hmt:lsj.chicago_md:n67856	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.6	ἵνα	i(/na	ἵνα	i(/na	urn:cite2:hmt:lsj.chicago_md:n50492	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.7	μοι	moi	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---md-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.8	τούς	tou/s	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:109.1.text.token.9	ξένους	ce/nous	ξένοσ1	ce/nos	urn:cite2:hmt:lsj.chicago_md:n71544	n-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:11.1.text.token.1	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:11.1.text.token.10	ἐξεμεῖν	e)cemei=n	ἐξεμέω	e)ceme/w	urn:cite2:hmt:lsj.chicago_md:n37120	v--pna---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:11.1.text.token.2	δῆθ’	dh=q'	δῆτα	dh=ta	urn:cite2:hmt:lsj.chicago_md:n24506	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:11.1.text.token.4	ἱκετεύω	i(keteu/w	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:11.1.text.token.6	πλήν	plh/n	πλήν	plh/n	urn:cite2:hmt:lsj.chicago_md:n83818	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:11.1.text.token.7	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:11.1.text.token.8	ὅταν	o(/tan	ὅταν	o(/tan	urn:cite2:hmt:lsj.chicago_md:n75687	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:11.1.text.token.9	μέλλω	me/llw	μέλλω	me/llw	urn:cite2:hmt:lsj.chicago_md:n66173	v1spsa---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:110.1.text.token.1	τούς	tou/s	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:110.1.text.token.2	σούς	sou/s	σός	so/s	urn:cite2:hmt:lsj.chicago_md:n95610	a-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:110.1.text.token.3	φράσειας	fra/seias	φράζω	fra/zw	urn:cite2:hmt:lsj.chicago_md:n112217	v2saoa---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:110.1.text.token.5	εἰ	ei)	εἰ	ei)	urn:cite2:hmt:lsj.chicago_md:n30817	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:110.1.text.token.6	δεοίμην	deoi/mhn	δέω1	de/w	urn:cite2:hmt:lsj.chicago_md:n24293	v1spoe---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:110.1.text.token.8	οἷσι	oi(=si	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75513	p-p---md-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:110.1.text.token.9	σύ	su/	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----n-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:111.1.text.token.1	ἐχρῶ	e)xrw=	χράομαι	xra/omai	urn:cite2:hmt:lsj.chicago_md:n114553a	v2siie---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:111.1.text.token.2	τόθ’	to/q'	τότε	to/te	urn:cite2:hmt:lsj.chicago_md:n104429	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:111.1.text.token.4	ἡνίκ’	h(ni/k'	ἡνίκα	h(ni/ka	urn:cite2:hmt:lsj.chicago_md:n47405	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:111.1.text.token.5	ἐπί	e)pi/	ἐπί	e)pi/	urn:cite2:hmt:lsj.chicago_md:n38862	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:111.1.text.token.6	τόν	to/n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:111.1.text.token.7	Κέρβερον	*ke/rberon	Κέρβερος	*ke/rberos	urn:cite2:hmt:lsj.chicago_md:n56821	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:112.1.text.token.1	τούτους	tou/tous	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:112.1.text.token.2	φράσον	fra/son	φράζω	fra/zw	urn:cite2:hmt:lsj.chicago_md:n112217	v2sama---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:112.1.text.token.3	μοι	moi	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---md-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:112.1.text.token.5	λιμένας	lime/nas	λιμήν	limh/n	urn:cite2:hmt:lsj.chicago_md:n63300	n-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:112.1.text.token.6	ἀρτοπώλια	a)rtopw/lia	ἀρτοπώλιον	a)rtopw/lion	urn:cite2:hmt:lsj.chicago_md:n15761	n-p---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:113.1.text.token.1	πορνεῖ’	pornei='	πορνεῖον	pornei=on	urn:cite2:hmt:lsj.chicago_md:n85776	n-p---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:113.1.text.token.2	ἀναπαύλας	a)napau/las	ἀνάπαυλα	a)na/paula	urn:cite2:hmt:lsj.chicago_md:n7150	n-p---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:113.1.text.token.3	ἐκτροπάς	e)ktropa/s	ἐκτροπή	e)ktroph/	urn:cite2:hmt:lsj.chicago_md:n33086	n-p---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:113.1.text.token.4	κρήνας	krh/nas	κρήνη	krh/nh	urn:cite2:hmt:lsj.chicago_md:n59885	n-p---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:113.1.text.token.5	ὁδούς	o(dou/s	ὁδόσ2	o(do/s	urn:cite2:hmt:lsj.chicago_md:n72092	n-p---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:114.1.text.token.1	πόλεις	po/leis	πόλις	po/lis	urn:cite2:hmt:lsj.chicago_md:n84494	n-p---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:114.1.text.token.2	διαίτας	diai/tas	δίαιτα	di/aita	urn:cite2:hmt:lsj.chicago_md:n24856	n-p---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:114.1.text.token.3	πανδοκευτρίας	pandokeutri/as	πανδοκεύτρια	pandokeu/tria	urn:cite2:hmt:lsj.chicago_md:n77321	n-p---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:114.1.text.token.5	ὅπου	o(/pou	ὅπου	o(/pou	urn:cite2:hmt:lsj.chicago_md:n74631	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:115.1.text.token.1	κόρεις	ko/reis	κόρις	ko/ris	urn:cite2:hmt:lsj.chicago_md:n59124	n-p---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:115.1.text.token.2	ὀλίγιστοι	o)li/gistoi	ὀλίγιστος	o)li/gistos	urn:cite2:hmt:lsj.chicago_md:n72997	a-p---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:115.2.text.token.1	περί	peri/	περί	peri/	urn:cite2:hmt:lsj.chicago_md:n81017	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:115.2.text.token.2	ἐμοῦ	e)mou=	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---mg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:115.2.text.token.3	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:115.2.text.token.4	οὐδείς	ou)dei/s	οὐδείς	ou)dei/s	urn:cite2:hmt:lsj.chicago_md:n75765	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:115.2.text.token.5	λόγος	lo/gos	λόγος	lo/gos	urn:cite2:hmt:lsj.chicago_md:n63772	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:116.1.text.token.1	ὦ	w)=	ὦ	w)=	urn:cite2:hmt:lsj.chicago_md:n116027	x--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:116.1.text.token.2	σχέτλιε	sxe/tlie	σχέτλιος	sxe/tlios	urn:cite2:hmt:lsj.chicago_md:n101849	a-s---mv-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:116.1.text.token.3	τολμήσεις	tolmh/seis	τολμάω	tolma/w	urn:cite2:hmt:lsj.chicago_md:n104225	v2sfia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:116.1.text.token.4	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:116.1.text.token.5	ἰέναι	i)e/nai	εἶμι	ei)=mi	urn:cite2:hmt:lsj.chicago_md:n31131	v--pna---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:116.1.text.token.6	καὶ	kai\	καὶ	kai\	urn:cite2:hmt:lsj.chicago_md:n51951	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:116.1.text.token.7	σύ	su/	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----n-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:116.1.text.token.8	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:117.1.text.token.1	μηδέν	mhde/n	μηδείς	mhdei/s	urn:cite2:hmt:lsj.chicago_md:n67302	n-s---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:117.1.text.token.2	ἔτι	e)/ti	ἔτι	e)/ti	urn:cite2:hmt:lsj.chicago_md:n43266	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:117.1.text.token.3	πρός	pro/s	πρός	pro/s	urn:cite2:hmt:lsj.chicago_md:n88443	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:117.1.text.token.4	ταῦτ’	tau=t'	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-p---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:117.1.text.token.6	ἀλλά	a)lla/	ἀλλά	a)lla/	urn:cite2:hmt:lsj.chicago_md:n4357	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:117.1.text.token.7	φράζε	fra/ze	φράζω	fra/zw	urn:cite2:hmt:lsj.chicago_md:n112217	v2spma---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:117.1.text.token.8	τῶν	tw=n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-p---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:117.1.text.token.9	ὁδῶν	o(dw=n	ὁδόσ2	o(do/s	urn:cite2:hmt:lsj.chicago_md:n72092	n-p---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:118.1.text.token.1	ὅπῃ	o(/ph|	ὅπη	o(/ph	urn:cite2:hmt:lsj.chicago_md:n74432	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:118.1.text.token.2	τάχιστ’	ta/xist'	ταχύς	taxu/s	urn:cite2:hmt:lsj.chicago_md:n102736	a-p---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:118.1.text.token.4	εἰς	ei)s	εἰς	ei)s	urn:cite2:hmt:lsj.chicago_md:n31235	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:118.1.text.token.5	Ἅιδου	*(/aidou	Ἅιδης	*(/aidhs	urn:cite2:hmt:lsj.chicago_md:n2244	n-s---mg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:118.1.text.token.6	κάτω	ka/tw	κάτω	ka/tw	urn:cite2:hmt:lsj.chicago_md:n56149	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:119.1.text.token.1	καὶ	kai\	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:119.1.text.token.2	μήτε	mh/te	μήτε	mh/te	urn:cite2:hmt:lsj.chicago_md:n67541	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:119.1.text.token.3	θερμήν	qermh/n	θερμός	qermo/s	urn:cite2:hmt:lsj.chicago_md:n48479	a-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:119.1.text.token.4	μήτ’	mh/t'	μήτε	mh/te	urn:cite2:hmt:lsj.chicago_md:n67541	g--------
