form	token_urn	expanded_form	presentation_form
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:133.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:136.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:138.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:142.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:184.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:192.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:194.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:211.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:226.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:231.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:239.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:243.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:249.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:262.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:276.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:279.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:294.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:295.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:320.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:326.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:327.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:328.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:336.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:338.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:367.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:385.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:398.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:415.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:418.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:420.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:425.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:427.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:435.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:437.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:440.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:445.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:447.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:454.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:455.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:457.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:465.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:490.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:492.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:493.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:506.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:512.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:514.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:517.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:519.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:522.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:535.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:536.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:546.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:547.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:549.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:552.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:552.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:571.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:577.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:581.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:583.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:599.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:602.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:623.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:629.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:635.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:639.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:646.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:647.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:648.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:660.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:661.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:664.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:672.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:675.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:690.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:698.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:704.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:709.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:727.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:731.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:733.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:749.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:758.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:764.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:782.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:794.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:796.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:811.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:815.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:816.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:818.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:826.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:836.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:841.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:857.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:868.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:880.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:885.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:892.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:895.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:896.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:901.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:907.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:937.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:939.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:946.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:948.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:960.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:969.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:980.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:991.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:993.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1020.2.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1020.2.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1026.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1032.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1042.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1061.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1071.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1073.1.text.token2	δέ	δέ
εντ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:387.1.text.token1		εντ’
εἰδῆτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1021.1.text.token5		εἰδῆτ’
εἰποῦσ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:858.1.text.token3		εἰποῦσ’
εἴθ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:195.2.text.token1	εἴτε	εἴτε
εἴτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:683.1.text.token2		εἴτ’
εἴτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:684.1.text.token2		εἴτ’
εἴτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:852.1.text.token1		εἴτ’
εἴτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:853.1.text.token1		εἴτ’
εἴτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:994.1.text.token7		εἴτ’
εἴφ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:918.1.text.token3		εἴφ’
εὔφρον’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:88.1.text.token2		εὔφρον’
εὔφρον’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:195.2.text.token4		εὔφρον’
εὖτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:743.1.text.token1		εὖτ’
ζυγέντ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:795.1.text.token2		ζυγέντ’
θιγοῦσ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:995.1.text.token2		θιγοῦσ’
θ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:209.1.text.token3	τε	τε
θ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:337.1.text.token2	τε	τε
θ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:502.1.text.token4	τε	τε
θ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:582.1.text.token2	τε	τε
θ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:833.1.text.token2	τε	τε
θ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:865.1.text.token3	τε	τε
θ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1015.1.text.token2	τε	τε
θ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1036.1.text.token2	τε	τε
καθάρμαθ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:98.1.text.token2		καθάρμαθ’
καθ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:221.1.text.token2	κατά	κατά
καθ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:818.1.text.token1	κατά	κατά
κατ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:574.1.text.token7	κατά	κατά
κατ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:691.1.text.token4	κατά	κατά
κεύθετ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:102.1.text.token2		κεύθετ’
κεύθουσ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:739.1.text.token1		κεύθουσ’
κοὐκέτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1062.1.text.token3	κοὐκέτι	κοὐκέτι
κραίνετ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:462.1.text.token4		κραίνετ’
κρείσσον’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:905.1.text.token5		κρείσσον’
κτανοῦσ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:189.1.text.token6		κτανοῦσ’
κτιζοίατ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:484.1.text.token1		κτιζοίατ’
κἀκ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:751.1.text.token1		κἀκ’
κἀνεμοέντ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:592.1.text.token2		κἀνεμοέντ’
κἀπιθεάζουσ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:856.1.text.token3		κἀπιθεάζουσ’
κάρτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:174.1.text.token5		κάρτ’
κόμιζ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:262.1.text.token1		κόμιζ’
λευμ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:625.1.text.token1		λευμ’
λοίπ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:407.1.text.token4		λοίπ’
λέγοιτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:668.1.text.token3		λέγοιτ’
λέγ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:767.1.text.token4	λέγε	λέγε
λύσασθ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:804.1.text.token1		λύσασθ’
μανθάνουσ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:113.1.text.token4		μανθάνουσ’
μετ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:365.1.text.token1	μετά	μετά
μείναιμ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1050.1.text.token6		μείναιμ’
μείναιμ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1062.1.text.token5		μείναιμ’
μηδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:363.1.text.token1	μηδέ	μηδέ
μηδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1044.1.text.token6	μηδέ	μηδέ
μηδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1045.1.text.token3	μηδέ	μηδέ
μηκέτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:805.1.text.token3	μηκέτι	μηκέτι
μητέρ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:899.1.text.token5		μητέρ’
μητέρ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1027.1.text.token4		μητέρ’
μοχθήρ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:752.1.text.token4		μοχθήρ’
μάλιστ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:178.1.text.token1		μάλιστ’
μάλ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:654.1.text.token9	μάλα	μάλα
μάλ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:876.1.text.token2	μάλα	μάλα
μάλ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:879.1.text.token5	μάλα	μάλα
μάλ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:997.1.text.token7	μάλα	μάλα
μάτευ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:219.1.text.token5		μάτευ’
μέγ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:311.1.text.token3		μέγ’
μέμνησ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:115.1.text.token1		μέμνησ’
μ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:45.1.text.token2	με	με
μ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:77.1.text.token4	με	με
μ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:277.1.text.token2	με	με
μ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:415.1.text.token8	με	με
μ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:463.1.text.token2	με	με
μ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:913.1.text.token3	με	με
μ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1034.1.text.token4	με	με
νοσφίσασ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:620.1.text.token1		νοσφίσασ’
νωμῶντ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:288.1.text.token5		νωμῶντ’
ξυγκάθευδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:906.1.text.token3		ξυγκάθευδ’
ξέν’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:220.1.text.token7		ξέν’
ξέν’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:680.1.text.token6		ξέν’
οἶδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:523.1.text.token1	οἶδα	οἶδα
οἶδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1021.1.text.token9	οἶδα	οἶδα
οἶσθ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:522.1.text.token5	οἶσθε	οἶσθε
οὐδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:9.1.text.token2	οὐδέ	οὐδέ
οὐδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:91.1.text.token6	οὐδέ	οὐδέ
οὐδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:472.1.text.token4	οὐδέ	οὐδέ
οὐδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:708.1.text.token1	οὐδέ	οὐδέ
οὐδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:821.1.text.token3	οὐδέ	οὐδέ
οὐδ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1038.1.text.token6	οὐδέ	οὐδέ
οὐκέτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:877.1.text.token2	οὐκέτι	οὐκέτι
οὐκέτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:1050.1.text.token4	οὐκέτι	οὐκέτι
οὔτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:258.1.text.token1		οὔτ’
οὔτ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:260.1.text.token1		οὔτ’
παλίντον’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:161.1.text.token5		παλίντον’
παρ’	urn:cts:greekLit:tlg0085.tlg006.fu-sp.tok:484.1.text.token7	παρά	παρά
