form	token_urn	expanded_form	presentation_form
δ’	urn:cts:fuTeaching:blackwell.hq.2026:15.16.token11	δέ	δέ
δ’	urn:cts:fuTeaching:blackwell.hq.2026:20.32.token19	δέ	δέ
εἴθ’	urn:cts:fuTeaching:blackwell.hq.2026:18.28d.token1	εἴτε	εἴτε
εἴθ’	urn:cts:fuTeaching:blackwell.hq.2026:18.28e.token1	εἴτε	εἴτε
ζητήσεθ’	urn:cts:fuTeaching:blackwell.hq.2026:20.33a.token9		ζητήσεθ’
θ’	urn:cts:fuTeaching:blackwell.hq.2026:9.24b.token7	τε	τε
λάθοιτ’	urn:cts:fuTeaching:blackwell.hq.2026:14.4.token10		λάθοιτ’
λύοιτ’	urn:cts:fuTeaching:blackwell.hq.2026:4.6.token10		λύοιτ’
μήτ’	urn:cts:fuTeaching:blackwell.hq.2026:9.20b.token7	μήτε	μήτε
μήτ’	urn:cts:fuTeaching:blackwell.hq.2026:14.25.token4	μήτε	μήτε
νικώμεθ’	urn:cts:fuTeaching:blackwell.hq.2026:9.20a.token5		νικώμεθ’
οὐδ’	urn:cts:fuTeaching:blackwell.hq.2026:15.7a.token16	οὐδέ	οὐδέ
οὔθ’	urn:cts:fuTeaching:blackwell.hq.2026:10.16.token1		οὔθ’
οὔθ’	urn:cts:fuTeaching:blackwell.hq.2026:10.16.token5		οὔθ’
οὔποθ’	urn:cts:fuTeaching:blackwell.hq.2026:16.17.token13		οὔποθ’
οὔτ’	urn:cts:fuTeaching:blackwell.hq.2026:9.6a.token3		οὔτ’
οὔτ’	urn:cts:fuTeaching:blackwell.hq.2026:9.7.token13		οὔτ’
οὔτ’	urn:cts:fuTeaching:blackwell.hq.2026:11.10b.token5		οὔτ’
οὔτ’	urn:cts:fuTeaching:blackwell.hq.2026:12.23.token13		οὔτ’
οὔτ’	urn:cts:fuTeaching:blackwell.hq.2026:16.12.token8		οὔτ’
οὔτ’	urn:cts:fuTeaching:blackwell.hq.2026:16.27.token16		οὔτ’
ποθ’	urn:cts:fuTeaching:blackwell.hq.2026:11.22b.token15	ποτε	ποτε
ποθ’	urn:cts:fuTeaching:blackwell.hq.2026:12.12a.token4	ποτε	ποτε
ποθ’	urn:cts:fuTeaching:blackwell.hq.2026:16.26.token5	ποτε	ποτε
ποτ’	urn:cts:fuTeaching:blackwell.hq.2026:10.6b.token3	ποτε	ποτε
ποτ’	urn:cts:fuTeaching:blackwell.hq.2026:11.7a.token8	ποτε	ποτε
ποτ’	urn:cts:fuTeaching:blackwell.hq.2026:11.10b.token7	ποτε	ποτε
ποτ’	urn:cts:fuTeaching:blackwell.hq.2026:12.23.token15	ποτε	ποτε
ποτ’	urn:cts:fuTeaching:blackwell.hq.2026:13.3a.token2	ποτε	ποτε
πέμπετ’	urn:cts:fuTeaching:blackwell.hq.2026:4.23.token20		πέμπετ’
πέμψαιμ’	urn:cts:fuTeaching:blackwell.hq.2026:8.16.token8		πέμψαιμ’
σῷζοιντ’	urn:cts:fuTeaching:blackwell.hq.2026:10.7b.token4		σῷζοιντ’
ταῦτ’	urn:cts:fuTeaching:blackwell.hq.2026:9.29.token2	ταῦτα	ταῦτα
ταῦτ’	urn:cts:fuTeaching:blackwell.hq.2026:10.3b.token3	ταῦτα	ταῦτα
ταῦτ’	urn:cts:fuTeaching:blackwell.hq.2026:10.13b.token1	ταῦτα	ταῦτα
ταῦτ’	urn:cts:fuTeaching:blackwell.hq.2026:11.6b.token1	ταῦτα	ταῦτα
ταῦτ’	urn:cts:fuTeaching:blackwell.hq.2026:11.11.token3	ταῦτα	ταῦτα
τοῦτ’	urn:cts:fuTeaching:blackwell.hq.2026:10.7a.token22	τοῦτο	τοῦτο
τοῦτ’	urn:cts:fuTeaching:blackwell.hq.2026:10.20a.token25	τοῦτο	τοῦτο
τάττοιντ’	urn:cts:fuTeaching:blackwell.hq.2026:9.5.token1		τάττοιντ’
τίν’	urn:cts:fuTeaching:blackwell.hq.2026:16.18.token1	τίνα	τίνα
τόδ’	urn:cts:fuTeaching:blackwell.hq.2026:13.14.token2		τόδ’
τόδ’	urn:cts:fuTeaching:blackwell.hq.2026:20.24a.token5		τόδ’
τόδ’	urn:cts:fuTeaching:blackwell.hq.2026:20.29.token4		τόδ’
τ’	urn:cts:fuTeaching:blackwell.hq.2026:8.25.token15	τε	τε
τ’	urn:cts:fuTeaching:blackwell.hq.2026:15.5b.token4	τε	τε
τ’	urn:cts:fuTeaching:blackwell.hq.2026:15.7a.token18	τε	τε
τ’	urn:cts:fuTeaching:blackwell.hq.2026:15.14.token12	τε	τε
τ’	urn:cts:fuTeaching:blackwell.hq.2026:15.20b.token5	τε	τε
τ’	urn:cts:fuTeaching:blackwell.hq.2026:15.26b.token8	τε	τε
τ’	urn:cts:fuTeaching:blackwell.hq.2026:16.26.token9	τε	τε
τ’	urn:cts:fuTeaching:blackwell.hq.2026:16.31.token13	τε	τε
τ’	urn:cts:fuTeaching:blackwell.hq.2026:17.25.token9	τε	τε
τ’	urn:cts:fuTeaching:blackwell.hq.2026:19.13.token5	τε	τε
χρήματ’	urn:cts:fuTeaching:blackwell.hq.2026:8.19.token23		χρήματ’
χρήματ’	urn:cts:fuTeaching:blackwell.hq.2026:10.8.token2		χρήματ’
χρήματ’	urn:cts:fuTeaching:blackwell.hq.2026:20.21b.token3		χρήματ’
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:5.4b.token1	ἀλλά	ἀλλά
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:5.7b.token1	ἀλλά	ἀλλά
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:8.8.token13	ἀλλά	ἀλλά
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:8.27.token15	ἀλλά	ἀλλά
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:10.1.token12	ἀλλά	ἀλλά
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:10.20a.token22	ἀλλά	ἀλλά
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:11.3a.token7	ἀλλά	ἀλλά
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:11.16a.token10	ἀλλά	ἀλλά
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:12.12b.token8	ἀλλά	ἀλλά
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:12.16.token10	ἀλλά	ἀλλά
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:12.23.token10	ἀλλά	ἀλλά
ἀλλ’	urn:cts:fuTeaching:blackwell.hq.2026:13.4.token20	ἀλλά	ἀλλά
ἀντ’	urn:cts:fuTeaching:blackwell.hq.2026:12.17b.token4		ἀντ’
ἀπ’	urn:cts:fuTeaching:blackwell.hq.2026:16.27.token23	ἀπό	ἀπό
ἄγοιτ’	urn:cts:fuTeaching:blackwell.hq.2026:8.30.token6		ἄγοιτ’
ἅτ’	urn:cts:fuTeaching:blackwell.hq.2026:8.30.token9	ἅτε	ἅτε
ἅτ’	urn:cts:fuTeaching:blackwell.hq.2026:10.18.token1	ἅτε	ἅτε
ἆρ’	urn:cts:fuTeaching:blackwell.hq.2026:6.4.token1	ἆρα	ἆρα
ἆρ’	urn:cts:fuTeaching:blackwell.hq.2026:14.27.token1	ἆρα	ἆρα
ἆρ’	urn:cts:fuTeaching:blackwell.hq.2026:15.30.token1	ἆρα	ἆρα
ἐδείκνυθ’	urn:cts:fuTeaching:blackwell.hq.2026:16.32.token7		ἐδείκνυθ’
ἐκβάλετ’	urn:cts:fuTeaching:blackwell.hq.2026:11.19.token13		ἐκβάλετ’
ἐκκλέψητ’	urn:cts:fuTeaching:blackwell.hq.2026:14.25.token5		ἐκκλέψητ’
ἐνικήσατ’	urn:cts:fuTeaching:blackwell.hq.2026:9.7.token16		ἐνικήσατ’
ἐνταῦθ’	urn:cts:fuTeaching:blackwell.hq.2026:14.12a.token17		ἐνταῦθ’
ἐνταῦθ’	urn:cts:fuTeaching:blackwell.hq.2026:18.14b.token1		ἐνταῦθ’
ἐπείθεσθ’	urn:cts:fuTeaching:blackwell.hq.2026:8.36.token9		ἐπείθεσθ’
ἤλθετ’	urn:cts:fuTeaching:blackwell.hq.2026:13.14.token3		ἤλθετ’
ἥξετ’	urn:cts:fuTeaching:blackwell.hq.2026:8.27.token4		ἥξετ’
ὅτ’	urn:cts:fuTeaching:blackwell.hq.2026:14.7.token10		ὅτ’
ὑπ’	urn:cts:fuTeaching:blackwell.hq.2026:8.9.token9	ὑπό	ὑπό
ὑπ’	urn:cts:fuTeaching:blackwell.hq.2026:8.17.token30	ὑπό	ὑπό
ὑπ’	urn:cts:fuTeaching:blackwell.hq.2026:9.14.token9	ὑπό	ὑπό
ὑπ’	urn:cts:fuTeaching:blackwell.hq.2026:11.16b.token5	ὑπό	ὑπό
ὑπ’	urn:cts:fuTeaching:blackwell.hq.2026:12.4b.token11	ὑπό	ὑπό
ὑπ’	urn:cts:fuTeaching:blackwell.hq.2026:12.16.token17	ὑπό	ὑπό
ὑπ’	urn:cts:fuTeaching:blackwell.hq.2026:12.17b.token13	ὑπό	ὑπό
ὑπ’	urn:cts:fuTeaching:blackwell.hq.2026:13.10b.token8	ὑπό	ὑπό
ὑπ’	urn:cts:fuTeaching:blackwell.hq.2026:15.25b.token3	ὑπό	ὑπό
ὑπ’	urn:cts:fuTeaching:blackwell.hq.2026:20.28b.token8	ὑπό	ὑπό
ὑφ’	urn:cts:fuTeaching:blackwell.hq.2026:10.10b.token11		ὑφ’
ὑφ’	urn:cts:fuTeaching:blackwell.hq.2026:15.29.token9		ὑφ’
ὥσθ’	urn:cts:fuTeaching:blackwell.hq.2026:10.10b.token10		ὥσθ’
ὥστ’	urn:cts:fuTeaching:blackwell.hq.2026:10.15.token13	ὥστε	ὥστε
ὥστ’	urn:cts:fuTeaching:blackwell.hq.2026:10.27.token14	ὥστε	ὥστε
